ï»¿dummy        {'dummy', 'LANG:EN'}
y'              {'LANG:X', 'LF:Y', 'y', 'PF:y'}
z'              {'LANG:X', 'z', 'PF:x', 'LF:Z'}
John'           {'LANG:X', 'LF:John', 'PF:John', "N'"}
admires'        {'LANG:X', "V'", 'PF:admires', 'LF:admires'}
admires''       {'COMP:P', 'PHI:GEN:_', 'SPEC:D', 'PHI:NUM:_', 'SPEC:ADV', 'V', '-SPEC:T/fin', '-SPEC:FORCE', 'PHI:PER:_', 'ARG', '-COMP:V', 'SPEC:P', 'PHI:DET:_', 'ASP', '-COMP:v', 'LF:admires', '-VAL', 'LANG:EN', 'SPEC:TO/inf', '-COMP:N', 'PF:admires'}
Mary'           {'LANG:X', 'PF:Mary', 'LF:mary', "N'"}
T/fin           {'T/fin', 'FIN', '-SPEC:v', '-SPEC:C', 'PHI:GEN:_', 'SPEC:*', 'SPEC:C/fin', 'COMP:V', 'SPEC:D', 'PF:T', '-SPEC:Neg', 'PHI:NUM:_', '-SPEC:TO/inf', 'PHI:PER:_', '-SPEC:T/fin', 'ARG', '-COMP:T/fin', '!COMP:*', 'T', 'COMP:T/prt', '!SPEC:*', 'PHI:DET:_', 'COMP:v', '!PROBE:V', 'LF:T', 'VAL', 'SPEC:FORCE', '-SPEC:V', 'LANG:EN', 'SPEC:TO/inf', '-SPEC:N', '-COMP:INF'}
v               {'PHI:DET:_', 'PHI:GEN:_', '!PROBE:V', 'COMP:V', 'ASP', 'PF:v', 'SPEC:D', 'PHI:NUM:_', '-VAL', 'LANG:EN', 'v', 'PHI:PER:_', 'LF:v', '-SPEC:N', 'ARG', '!COMP:*'}
C/fin           {'COMP:T/fin', '-COMP:C/fin', 'FIN', 'SPEC:*', '-SPEC:C/fin', 'C/fin', '-SPEC:T/fin', '!COMP:*', 'LF:C/fin', '-ARG', 'C', '!PROBE:FIN', 'VAL', 'COMP:Neg/fin', 'LANG:EN', 'PF:C', '-COMP:T/prt', '-COMP:FORCE', '-SPEC:N'}
T               {'FIN', 'PHI:GEN:_', 'SPEC:*', 'COMP:V', 'SPEC:D', 'PF:T', 'PHI:NUM:_', '-SPEC:FORCE', '-SPEC:T/fin', 'PHI:PER:_', 'ARG', '-SPEC:NEG', 'T', '!COMP:*', 'COMP:T/prt', 'PHI:DET:_', '-COMP:NEG', 'COMP:v', '!PROBE:V', 'LF:T', 'VAL', '-SPEC:V', 'LANG:EN', '-SPEC:N'}
T/prt           {'PF:T/prt', 'FIN', 'PHI:GEN:_', 'SPEC:*', 'COMP:V', 'SPEC:D', 'PHI:NUM:_', '-SPEC:C/fin', 'T/prt', '-SPEC:FORCE', '-SPEC:T/fin', 'PHI:PER:_', 'ARG', 'T', '!COMP:*', 'COMP:T/prt', 'PHI:DET:_', 'COMP:v', '-COMP:NEG', 'COMP:D', '!PROBE:V', 'VAL', '-SPEC:V', 'LANG:EN', '-SPEC:N', 'LF:T/prt'}
a0              {'COMP:0', 'A', '-adjoinable', 'LANG:EN', '-SPEC:A', '-SPEC:D', 'PF:A', 'LF:A', 'TAIL:D'}
n               {'-COMP:VA/inf', '-SPEC:P', 'COMP:0', '-SPEC:ADV', '!SPEC:D', 'PHI:GEN:_', 'n', '-SPEC:INF', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', 'LF:n', '-COMP:V', '!COMP:*', 'COMP:uR', 'PHI:DET:_', '-SPEC:uWH', '-COMP:v', 'LANG:EN', 'N', 'COMP:P', '-COMP:C/fin', '-COMP:A', 'SPEC:*', '-SPEC:R', 'COMP:V', 'PHI:NUM:_', '-SPEC:C/fin', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', 'PHI:PER:_', 'ARG', 'COMP:C', 'COMP:T/prt', '-COMP:WH', '!SPEC:*', 'INF', 'PF:n', 'COMP:v', '-COMP:AUX', 'VAL', '-SPEC:V', '-COMP:N', '-SPEC:N'}
impass          {'PHI:DET:_', 'PHI:GEN:_', '!PROBE:V', 'COMP:V', 'ASP', 'SPEC:D', 'PF:impass', 'PHI:NUM:_', '-VAL', 'LANG:EN', 'PHI:PER:_', 'v', 'LF:impass', '-SPEC:N', 'ARG', '!COMP:*'}
cau             {'PF:Cau', 'PHI:DET:_', 'LF:v/Cause', 'PHI:GEN:_', '!PROBE:V', 'COMP:V', 'ASP', 'SPEC:D', 'PHI:NUM:_', '-VAL', 'LANG:EN', 'v', 'PHI:PER:_', '-SPEC:N', 'ARG', '!COMP:*'}
INF             {'INF', '-COMP:C/fin', 'COMP:v', '-COMP:FORCE', 'COMP:V', 'LF:INF', '-SPEC:V', 'LANG:EN', '-SPEC:T/fin', 'PF:INF', '-COMP:T/fin', '!COMP:*'}
prtcpl          {'-COMP:C/fin', 'PF:T/prt', 'FIN', 'PHI:GEN:_', 'SPEC:*', 'COMP:V', 'SPEC:D', 'PHI:NUM:_', '-SPEC:C/fin', 'T/prt', '-SPEC:FORCE', '-SPEC:T/fin', 'PHI:PER:_', 'ARG', '-SPEC:NEG', 'T', '-COMP:T/fin', '!COMP:*', 'COMP:T/prt', 'INF', 'PHI:DET:_', 'COMP:v', 'COMP:D', '-COMP:NEG', '!PROBE:V', 'VAL', '-SPEC:V', 'LANG:EN', '-COMP:FORCE', '-SPEC:N', 'LF:T/prt'}
TO/inf          {'-COMP:C/fin', 'LF:TO/inf', '-SPEC:v', '?ARG', 'adjoinable', 'COMP:V', 'PF:TO/inf', '-SPEC:T/fin', '-COMP:T/fin', '!COMP:*', 'INF', 'TO/inf', 'COMP:v', '!COMP:V', '-SPEC:V', '-VAL', 'LANG:EN', '-COMP:FORCE'}
A/inf           {'?VAL', '-COMP:C/fin', 'SPEC:*', '?ARG', 'COMP:V', 'PF:A/inf', '-SPEC:T/fin', '-SPEC:Neg/fin', '-COMP:T/fin', '!COMP:*', 'A/inf', 'INF', 'COMP:v', 'LF:A/inf', '-SPEC:V', 'LANG:EN', '-COMP:FORCE'}
ARE/inf         {'-COMP:C/fin', 'SPEC:*', 'ARE/inf', '?ARG', 'COMP:V', 'LF:ARE/inf', '-SPEC:T/fin', '-COMP:T/fin', '!COMP:*', 'INF', 'COMP:v', 'PF:are', 'VAL', '-adjoinable', '-SPEC:V', 'LANG:EN', '-COMP:FORCE'}
ESSA/inf        {'?VAL', '-COMP:C/fin', 'SPEC:*', '?ARG', 'COMP:V', 'adjoinable', '-SPEC:FORCE', '-SPEC:T/fin', '-SPEC:Neg/fin', '-COMP:T/fin', '!COMP:*', 'INF', 'COMP:v', 'TAIL:T', 'PF:essa', 'ADV', '-SPEC:V', 'LANG:EN', 'ESSA/inf', '-COMP:FORCE', '-SPEC:N', 'LF:while'}
TUA/inf         {'PF:tua', '-COMP:C/fin', 'TUA/inf', 'PHI:GEN:_', 'LF:after', 'SPEC:*', 'COMP:V', 'adjoinable', 'PHI:NUM:_', '-SPEC:FORCE', '-SPEC:T/fin', 'PHI:PER:_', 'ARG', '-SPEC:Neg/fin', '-COMP:T/fin', '!COMP:*', '!SPEC:*', 'INF', 'PHI:DET:_', 'COMP:v', 'TAIL:T', 'ADV', 'VAL', '-SPEC:V', 'LANG:EN', '-COMP:FORCE', '-SPEC:N'}
VA/inf          {'LF:VA', '-COMP:C/fin', 'PHI:GEN:_', 'SPEC:*', 'COMP:V', 'PF:vAn', 'PHI:NUM:_', 'VA/inf', 'PHI:PER:_', '-SPEC:T/fin', 'ARG', '-COMP:T/fin', '!COMP:*', '!SPEC:*', 'INF', 'PHI:DET:_', 'COMP:v', 'VAL', '-SPEC:V', 'LANG:EN', '-COMP:FORCE', '-SPEC:N'}
MA/ssa          {'PHI:GEN:_', 'COMP:V', 'adjoinable', 'PHI:NUM:_', 'MA/ssa', '-SPEC:*', '-SPEC:FORCE', '-SPEC:T/fin', 'PHI:PER:_', 'MA/inf', 'ARG', '-SPEC:Neg/fin', 'PHI:DET:_', 'COMP:v', 'ADV', 'LF:in_doing', '-VAL', 'LANG:EN', 'PF:massa', '-SPEC:N', 'TAIL:V'}
MA/tta          {'PHI:DET:_', 'PHI:GEN:_', 'TAIL:T', 'adjoinable', 'ADV', 'PHI:NUM:_', '-VAL', 'LANG:EN', 'LF:without_doing', 'PHI:PER:_', 'PF:matta', '-SPEC:FORCE', '-SPEC:T/fin', 'MA/inf', 'ARG', '-SPEC:Neg/fin', '-SPEC:N'}
MA/lla          {'PHI:GEN:_', 'adjoinable', 'MA/inf', '-SPEC:Neg/fin', 'PHI:DET:_', 'ADV', '-VAL', 'LANG:EN', 'LF:by_doing', 'COMP:V', 'PHI:NUM:_', 'PHI:PER:_', '-SPEC:FORCE', '-SPEC:T/fin', 'ARG', 'COMP:v', 'TAIL:T', 'PF:malla', '-SPEC:N'}
MA/inf          {'PHI:GEN:_', 'adjoinable', 'MA/inf', '-SPEC:Neg/fin', 'PHI:DET:_', 'ADV', '-VAL', 'LANG:EN', 'TAIL:V', 'COMP:V', 'LF:to_do', 'PHI:NUM:_', 'PF:maan', 'PHI:PER:_', '-SPEC:FORCE', '-SPEC:T/fin', 'ARG', 'COMP:v', '-SPEC:N'}
E/inf           {'-ARG', 'LF:by', 'TAIL:T', 'SPEC:*', 'adjoinable', 'ADV', '-VAL', 'LANG:FI', '-SPEC:T/fin', 'PF:en', '-SPEC:FORCE', '-SPEC:Neg/fin', '-SPEC:N'}
BE-             {'COMP:P', 'COPULA', 'SPEC:D', 'LF:BE', 'SPEC:ADV', 'V', '-SPEC:T/fin', '-SPEC:FORCE', '-COMP:T/fin', '!COMP:*', 'COMP:T/prt', '-COMP:V', '-ARG', 'SPEC:TO/inf', 'ASP', '-COMP:v', '-VAL', 'LANG:EN', 'PF:BE', 'SPEC:P', '-COMP:N'}
D               {'LF:D', '-SPEC:P', '-SPEC:C', 'adjoinable', '-COMP:uR', '-SPEC:INF', '-SPEC:T/fin', '-SPEC:Neg/fin', '-COMP:T/fin', '-COMP:D', '!COMP:*', 'PF:D', '-COMP:P', '-ARG', 'D', 'COMP:N', '-SPEC:V', '!PROBE:N', 'LANG:EN', '-SPEC:MA/lla'}
D/rel           {'D/rel', '-SPEC:P', 'OP:_', '-COMP:C/fin', '-SPEC:C', 'adjoinable', 'OP:REL', '-COMP:uR', '-SPEC:INF', '-SPEC:T/fin', '-SPEC:Neg/fin', '-COMP:T/fin', '!COMP:*', '-COMP:D', '-ARG', 'OP', 'LF:D/rel', 'D', 'COMP:N', '-SPEC:V', '!PROBE:N', 'LANG:EN', 'PF:D/rel', '-SPEC:MA/lla'}
P               {'PF:P', '-SPEC:P', '-SPEC:ADV', '-SPEC:v', '-COMP:A', '-SPEC:C', 'PHI:GEN:_', 'adjoinable', '-SPEC:INF', 'LF:P', 'PHI:NUM:_', '-SPEC:C/fin', '-COMP:uWH', '-SPEC:*', '-SPEC:iWH', '-SPEC:FORCE', '-SPEC:T/fin', 'PHI:PER:_', 'ARG', '-SPEC:Neg/fin', '-COMP:T/fin', '!COMP:*', '-SPEC:iR', '-SPEC:N', 'PHI:DET:_', 'COMP:D', '-COMP:ADV', '-float', '-SPEC:V', '-VAL', 'LANG:EN', '-COMP:N', 'P', '-COMP:T'}
pro             ['LANG:EN']
pro-            {'-COMP:VA/inf', '-SPEC:P', 'COMP:P', '-COMP:C/fin', '-SPEC:ADV', '-COMP:A', '-SPEC:R', 'LF:pro', '-SPEC:INF', 'PHI', '-SPEC:C/fin', 'COMP:R/D', 'COMP:R', 'COMP:D/rel', 'SPEC:A', '-SPEC:FORCE', '-SPEC:T/fin', '-COMP:V', 'COMP:C', 'COMP:T/prt', '-COMP:WH', 'COMP:uR', 'PF:(pro)', '-SPEC:uWH', '-COMP:v', '-COMP:AUX', '-SPEC:V', 'LANG:EN', '-COMP:N', '-SPEC:N', 'N'}
cl              {'LEFT:T/fin', 'LEFT:D,CL', 'LANG:EN', 'RIGHT:ARE/inf', 'RIGHT:PRG', 'inflectional', 'CL'}
inc             {'LANG:EN', 'inflectional', 'INCORPORATED'}
sg              {'LANG:EN', 'inflectional', 'PHI:NUM:SG'}
pl              {'PHI:NUM:PL', 'LANG:EN', 'inflectional'}
1p              {'LANG:EN', 'inflectional', 'PHI:PER:1'}
2p              {'PHI:PER:2', 'LANG:EN', 'inflectional'}
3p              {'PHI:PER:3', 'LANG:EN', 'inflectional'}
def             {'LANG:EN', 'PHI:DET:DEF', 'inflectional'}
indef           {'LANG:EN', 'inflectional', 'PHI:DET:INDEF'}
hum             {'LANG:EN', 'PHI:HUM:HUM', 'inflectional'}
nonhum          {'PHI:HUM:NONHUM', 'LANG:EN', 'inflectional'}
m               {'LANG:EN', 'inflectional', 'PHI:GEN:M'}
f               {'PHI:GEN:F', 'LANG:EN', 'inflectional'}
nom             {'LANG:EN', 'TAIL:FIN,!COMP:*,VAL', 'NOM', 'inflectional'}
acc             {'ACC', 'TAIL:v', 'LANG:EN', 'inflectional'}
dat             {'TAIL:v', 'LANG:EN', 'inflectional', 'DAT'}
V1              {'-EDGE:*', 'LANG:EN', 'inflectional', '-SPEC:*'}
uC/op           {'uC/op', 'LANG:EN', 'inflectional'}
wh              {'OP:_', 'LANG:EN', 'FORCE:OP:WH', 'OP:WH', 'inflectional'}
wh_             {'OP:_', 'LANG:EN', 'OP', 'FORCE:OP:WH', 'inflectional'}
top             {'LANG:EN', 'inflectional', 'OP:TOP'}
foc             {'LANG:EN', 'OP:FOC', 'inflectional'}
fam             {'LANG:EN', 'inflectional', 'OP:FAM'}
pol             {'LANG:EN', 'inflectional', 'OP:POL'}
C/op            {'OP:C/OP', 'LANG:EN', 'inflectional'}
d/rel           {'OP:_', '-COMP:C/fin', 'LANG:EN', 'adjoinable', 'OP:REL', 'inflectional', 'SPEC:D'}
Q               {'FORCE:OP:WH', 'LANG:EN', 'OP', 'OP:Q', 'OP:WH', 'inflectional'}
